panel,predictor_value,ols_fitted,ci_low,ci_high,interval
c,-0.3768844221105527,-0.0222936427105494,-0.0303572227609901,-0.0142300626601086,95% analytic t CI for mean OLS guide
c,-0.3467336683417086,-0.0221122583170918,-0.0301177443017296,-0.0141067723324539,95% analytic t CI for mean OLS guide
c,-0.3165829145728644,-0.0219308739236342,-0.0298801694002437,-0.0139815784470246,95% analytic t CI for mean OLS guide
c,-0.2864321608040203,-0.0217494895301765,-0.0296445387005427,-0.0138544403598104,95% analytic t CI for mean OLS guide
c,-0.2562814070351762,-0.0215681051367189,-0.0294108925451853,-0.0137253177282526,95% analytic t CI for mean OLS guide
c,-0.2261306532663316,-0.0213867207432613,-0.0291792708630964,-0.0135941706234263,95% analytic t CI for mean OLS guide
c,-0.1959798994974875,-0.0212053363498037,-0.0289497130522716,-0.0134609596473359,95% analytic t CI for mean OLS guide
c,-0.1658291457286433,-0.0210239519563461,-0.0287222578578518,-0.0133256460548404,95% analytic t CI for mean OLS guide
c,-0.1356783919597992,-0.0208425675628885,-0.0284969432461452,-0.0131881918796319,95% analytic t CI for mean OLS guide
c,-0.1055276381909546,-0.0206611831694309,-0.0282738062752696,-0.0130485600635923,95% analytic t CI for mean OLS guide
c,-0.0753768844221105,-0.0204797987759733,-0.0280528829631793,-0.0129067145887673,95% analytic t CI for mean OLS guide
c,-0.0452261306532664,-0.0202984143825157,-0.0278342081539319,-0.0127626206110995,95% analytic t CI for mean OLS guide
c,-0.0150753768844222,-0.0201170299890581,-0.0276178153831328,-0.0126162445949834,95% analytic t CI for mean OLS guide
c,0.0150753768844218,-0.0199356455956005,-0.0274037367435751,-0.0124675544476259,95% analytic t CI for mean OLS guide
c,0.0452261306532664,-0.0197542612021429,-0.0271920027521561,-0.0123165196521296,95% analytic t CI for mean OLS guide
c,0.0753768844221105,-0.0195728768086853,-0.0269826422192076,-0.0121631113981629,95% analytic t CI for mean OLS guide
c,0.1055276381909546,-0.0193914924152277,-0.0267756821214174,-0.012007302709038,95% analytic t CI for mean OLS guide
c,0.1356783919597988,-0.0192101080217701,-0.0265711474795413,-0.0118490685639988,95% analytic t CI for mean OLS guide
c,0.1658291457286429,-0.0190287236283125,-0.0263690612421131,-0.0116883860145118,95% analytic t CI for mean OLS guide
c,0.1959798994974875,-0.0188473392348548,-0.0261694441763408,-0.0115252342933689,95% analytic t CI for mean OLS guide
c,0.2261306532663316,-0.0186659548413972,-0.0259723147673475,-0.011359594915447,95% analytic t CI for mean OLS guide
c,0.2562814070351757,-0.0184845704479396,-0.0257776891268571,-0.0111914517690222,95% analytic t CI for mean OLS guide
c,0.2864321608040199,-0.018303186054482,-0.0255855809123472,-0.0110207911966168,95% analytic t CI for mean OLS guide
c,0.316582914572864,-0.0181218016610244,-0.0253960012575981,-0.0108476020644508,95% analytic t CI for mean OLS guide
c,0.3467336683417086,-0.0179404172675668,-0.025208958715448,-0.0106718758196856,95% analytic t CI for mean OLS guide
c,0.3768844221105527,-0.0177590328741092,-0.0250244592134361,-0.0104936065347823,95% analytic t CI for mean OLS guide
c,0.4070351758793968,-0.0175776484806516,-0.0248425060228644,-0.0103127909384388,95% analytic t CI for mean OLS guide
c,0.437185929648241,-0.017396264087194,-0.0246630997416555,-0.0101294284327325,95% analytic t CI for mean OLS guide
c,0.4673366834170851,-0.0172148796937364,-0.0244862382912133,-0.0099435210962595,95% analytic t CI for mean OLS guide
c,0.4974874371859297,-0.0170334953002788,-0.0243119169273278,-0.0097550736732298,95% analytic t CI for mean OLS guide
c,0.5276381909547738,-0.0168521109068212,-0.0241401282649874,-0.009564093548655,95% analytic t CI for mean OLS guide
c,0.557788944723618,-0.0166707265133636,-0.0239708623167999,-0.0093705907099273,95% analytic t CI for mean OLS guide
c,0.5879396984924621,-0.016489342119906,-0.0238041065445568,-0.0091745776952551,95% analytic t CI for mean OLS guide
c,0.6180904522613062,-0.0163079577264484,-0.0236398459233255,-0.0089760695295713,95% analytic t CI for mean OLS guide
c,0.6482412060301508,-0.0161265733329908,-0.0234780630173145,-0.008775083648667,95% analytic t CI for mean OLS guide
c,0.6783919597989949,-0.0159451889395331,-0.0233187380666343,-0.008571639812432,95% analytic t CI for mean OLS guide
c,0.708542713567839,-0.0157638045460755,-0.0231618490839702,-0.0083657600081808,95% analytic t CI for mean OLS guide
c,0.7386934673366832,-0.0155824201526179,-0.023007371960099,-0.0081574683451368,95% analytic t CI for mean OLS guide
c,0.7688442211055273,-0.0154010357591603,-0.022855280577115,-0.0079467909412056,95% analytic t CI for mean OLS guide
c,0.7989949748743719,-0.0152196513657027,-0.0227055469281879,-0.0077337558032175,95% analytic t CI for mean OLS guide
c,0.829145728643216,-0.0150382669722451,-0.0225581412426509,-0.0075183927018394,95% analytic t CI for mean OLS guide
c,0.8592964824120601,-0.0148568825787875,-0.0224130321152134,-0.0073007330423616,95% analytic t CI for mean OLS guide
c,0.8894472361809043,-0.0146754981853299,-0.02227018663811,-0.0070808097325498,95% analytic t CI for mean OLS guide
c,0.9195979899497484,-0.0144941137918723,-0.0221295705350277,-0.0068586570487169,95% analytic t CI for mean OLS guide
c,0.949748743718593,-0.0143127293984147,-0.0219911482957039,-0.0066343105011255,95% analytic t CI for mean OLS guide
c,0.9798994974874372,-0.0141313450049571,-0.0218548833101473,-0.0064078066997668,95% analytic t CI for mean OLS guide
c,1.0100502512562812,-0.0139499606114995,-0.0217207380015087,-0.0061791832214902,95% analytic t CI for mean OLS guide
c,1.0402010050251258,-0.0137685762180419,-0.021588673956706,-0.0059484784793777,95% analytic t CI for mean OLS guide
c,1.0703517587939697,-0.0135871918245843,-0.0214586520540007,-0.0057157315951678,95% analytic t CI for mean OLS guide
c,1.100502512562814,-0.0134058074311267,-0.0213306325868102,-0.0054809822754432,95% analytic t CI for mean OLS guide
c,1.1306532663316575,-0.0132244230376691,-0.0212045753831363,-0.0052442706922018,95% analytic t CI for mean OLS guide
c,1.1608040201005023,-0.0130430386442114,-0.0210804399200856,-0.0050056373683373,95% analytic t CI for mean OLS guide
c,1.190954773869347,-0.0128616542507538,-0.0209581854330456,-0.0047651230684621,95% analytic t CI for mean OLS guide
c,1.2211055276381906,-0.0126802698572962,-0.0208377710191758,-0.0045227686954166,95% analytic t CI for mean OLS guide
c,1.2512562814070352,-0.0124988854638386,-0.0207191557349523,-0.004278615192725,95% analytic t CI for mean OLS guide
c,1.2814070351758788,-0.012317501070381,-0.0206022986875885,-0.0040327034531736,95% analytic t CI for mean OLS guide
c,1.3115577889447234,-0.0121361166769234,-0.0204871591202272,-0.0037850742336196,95% analytic t CI for mean OLS guide
c,1.341708542713568,-0.0119547322834658,-0.0203736964908657,-0.0035357680760659,95% analytic t CI for mean OLS guide
c,1.3718592964824117,-0.0117733478900082,-0.0202618705450374,-0.003284825234979,95% analytic t CI for mean OLS guide
c,1.4020100502512562,-0.0115919634965506,-0.0201516413823271,-0.0030322856107741,95% analytic t CI for mean OLS guide
c,1.4321608040201,-0.011410579103093,-0.0200429695168429,-0.0027781886893431,95% analytic t CI for mean OLS guide
c,1.4623115577889445,-0.0112291947096354,-0.0199358159318085,-0.0025225734874623,95% analytic t CI for mean OLS guide
c,1.492462311557789,-0.0110478103161778,-0.0198301421284719,-0.0022654785038837,95% analytic t CI for mean OLS guide
c,1.5226130653266328,-0.0108664259227202,-0.019725910169555,-0.0020069416758853,95% analytic t CI for mean OLS guide
c,1.5527638190954771,-0.0106850415292626,-0.0196230827174895,-0.0017470003410357,95% analytic t CI for mean OLS guide
c,1.582914572864321,-0.010503657135805,-0.0195216230676995,-0.0014856912039105,95% analytic t CI for mean OLS guide
c,1.6130653266331656,-0.0103222727423474,-0.0194214951772054,-0.0012230503074894,95% analytic t CI for mean OLS guide
c,1.6432160804020102,-0.0101408883488897,-0.019322663688827,-0.0009591130089525,95% analytic t CI for mean OLS guide
c,1.673366834170854,-0.0099595039554321,-0.0192250939512706,-0.0006939139595937,95% analytic t CI for mean OLS guide
c,1.7035175879396984,-0.0097781195619745,-0.0191287520353811,-0.000427487088568,95% analytic t CI for mean OLS guide
c,1.733668341708542,-0.0095967351685169,-0.0190336047468418,-0.000159865590192,95% analytic t CI for mean OLS guide
c,1.7638190954773867,-0.0094153507750593,-0.0189396196355937,0.000108918085475,95% analytic t CI for mean OLS guide
c,1.7939698492462313,-0.0092339663816017,-0.018846765002244,0.0003788322390404,95% analytic t CI for mean OLS guide
c,1.824120603015075,-0.0090525819881441,-0.0187550099017202,0.0006498459254319,95% analytic t CI for mean OLS guide
c,1.8542713567839195,-0.0088711975946865,-0.0186643241444205,0.0009219289550474,95% analytic t CI for mean OLS guide
c,1.8844221105527632,-0.0086898132012289,-0.018574678295094,0.0011950518926361,95% analytic t CI for mean OLS guide
c,1.914572864321608,-0.0085084288077713,-0.0184860436696791,0.0014691860541364,95% analytic t CI for mean OLS guide
c,1.9447236180904524,-0.0083270444143137,-0.0183983923303107,0.0017443035016832,95% analytic t CI for mean OLS guide
c,1.974874371859296,-0.0081456600208561,-0.0183116970786971,0.0020203770369848,95% analytic t CI for mean OLS guide
c,2.0050251256281406,-0.0079642756273985,-0.0182259314480533,0.0022973801932562,95% analytic t CI for mean OLS guide
c,2.0351758793969843,-0.0077828912339409,-0.0181410696937669,0.0025752872258851,95% analytic t CI for mean OLS guide
c,2.065326633165829,-0.0076015068404833,-0.0180570867829577,0.0028540731019911,95% analytic t CI for mean OLS guide
c,2.0954773869346734,-0.0074201224470257,-0.0179739583830817,0.0031337134890303,95% analytic t CI for mean OLS guide
c,2.125628140703517,-0.007238738053568,-0.0178916608497187,0.0034141847425825,95% analytic t CI for mean OLS guide
c,2.1557788944723617,-0.0070573536601104,-0.0178101712136704,0.0036954638934494,95% analytic t CI for mean OLS guide
c,2.1859296482412054,-0.0068759692666528,-0.0177294671674861,0.0039775286341803,95% analytic t CI for mean OLS guide
c,2.21608040201005,-0.0066945848731952,-0.0176495270515219,0.0042603573051313,95% analytic t CI for mean OLS guide
c,2.2462311557788945,-0.0065132004797376,-0.0175703298396309,0.0045439288801555,95% analytic t CI for mean OLS guide
c,2.2763819095477382,-0.00633181608628,-0.0174918551245715,0.0048282229520113,95% analytic t CI for mean OLS guide
c,2.306532663316583,-0.0061504316928224,-0.0174140831032137,0.0051132197175688,95% analytic t CI for mean OLS guide
c,2.3366834170854265,-0.0059690472993648,-0.0173369945616138,0.005398899962884,95% analytic t CI for mean OLS guide
c,2.366834170854271,-0.0057876629059072,-0.0172605708600216,0.0056852450482071,95% analytic t CI for mean OLS guide
c,2.3969849246231156,-0.0056062785124496,-0.0171847939178775,0.0059722368929783,95% analytic t CI for mean OLS guide
c,2.4271356783919593,-0.005424894118992,-0.0171096461988492,0.0062598579608651,95% analytic t CI for mean OLS guide
c,2.457286432160804,-0.0052435097255344,-0.0170351106959525,0.0065480912448837,95% analytic t CI for mean OLS guide
c,2.4874371859296476,-0.0050621253320768,-0.016961170916797,0.0068369202526433,95% analytic t CI for mean OLS guide
c,2.517587939698492,-0.0048807409386192,-0.0168878108689884,0.0071263289917499,95% analytic t CI for mean OLS guide
c,2.5477386934673367,-0.0046993565451616,-0.0168150150457197,0.0074163019553965,95% analytic t CI for mean OLS guide
c,2.5778894472361804,-0.004517972151704,-0.0167427684115751,0.0077068241081671,95% analytic t CI for mean OLS guide
c,2.608040201005025,-0.0043365877582463,-0.0166710563885692,0.0079978808720764,95% analytic t CI for mean OLS guide
c,2.6381909547738687,-0.0041552033647887,-0.0165998648424393,0.0082894581128617,95% analytic t CI for mean OLS guide
c,2.6683417085427132,-0.0039738189713311,-0.0165291800692074,0.0085815421265451,95% analytic t CI for mean OLS guide
c,2.698492462311558,-0.0037924345778735,-0.0164589887820229,0.0088741196262758,95% analytic t CI for mean OLS guide
c,2.7286432160804015,-0.0036110501844159,-0.0163892780982969,0.009167177729465,95% analytic t CI for mean OLS guide
c,2.758793969849246,-0.0034296657909583,-0.016320035527136,0.0094607039452192,95% analytic t CI for mean OLS guide
c,2.78894472361809,-0.0032482813975007,-0.0162512489570805,0.009754686162079,95% analytic t CI for mean OLS guide
c,2.8190954773869343,-0.0030668970040431,-0.0161829066441528,0.0100491126360665,95% analytic t CI for mean OLS guide
c,2.849246231155779,-0.0028855126105855,-0.0161149972002155,0.0103439719790444,95% analytic t CI for mean OLS guide
c,2.8793969849246226,-0.0027041282171279,-0.0160475095816438,0.0106392531473879,95% analytic t CI for mean OLS guide
c,2.909547738693467,-0.0025227438236703,-0.0159804330783085,0.0109349454309679,95% analytic t CI for mean OLS guide
c,2.9396984924623117,-0.0023413594302127,-0.0159137573028712,0.0112310384424457,95% analytic t CI for mean OLS guide
c,2.969849246231155,-0.0021599750367551,-0.0158474721803869,0.0115275221068766,95% analytic t CI for mean OLS guide
c,3.0,-0.0019785906432975,-0.0157815679382131,0.011824386651618,95% analytic t CI for mean OLS guide
